Season,Name,Position,Team,Conference,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns,Overall Pick,Combine Participation
2024,Jared Dunn,TE,Merrimack,INDAA,0.578,0.429,2.823,0.197,0.379,1.235,0.348,0.874,9.253,6.43,2.823,1.182,1.896,6.176,3.132,6.121,300,0
2024,Myles Wilson,WR,Merrimack,INDAA,0.557,0.557,0.184,0.527,-0.145,0.967,0.527,0.596,3.896,3.896,0,2.108,-0.145,1.933,2.108,1.788,300,0
2024,Korbin Allen,RB,Indiana State,MVFC,0.041,0.024,0.045,-0.962,0.381,0.024,0.437,-0.223,0.205,0.024,0.181,-0.962,1.143,0.024,0.873,-0.668,300,0
2024,Ethan Chambers,WR,Indiana State,MVFC,1.066,1.066,0.271,0.918,1.047,1.521,0.875,1.204,20.247,20.247,0,6.427,4.189,9.129,7,13.247,300,0
2024,Lance Rees,TE,Indiana State,MVFC,0.619,0.761,0.448,0.03,1.458,1.054,0.746,0.047,6.808,4.568,2.239,0.091,1.458,5.27,6.713,0.095,300,0
2024,Ademola Faleye,TE,Michigan State,Big Ten,0.436,0.436,0.209,0.436,0.374,0.543,0.436,0.47,0.436,0.436,0,0.436,0,0,0.436,0,300,0
2024,Joe Pesansky,QB,Holy Cross,Patriot,0.484,0.499,0.398,0.34,0.32,0.808,0.506,0.452,141.187,123.272,17.915,31.972,33.603,70.254,86.551,54.636,300,0
2024,Justin Shorter,WR,Holy Cross,Patriot,0.636,0.716,-0.511,0.541,0.648,0.713,0.411,0.861,29.248,30.781,-1.533,6.487,14.915,7.845,9.444,19.805,150,0
2024,Jordan Fuller,RB,Holy Cross,Patriot,0.156,0.953,0.116,-0.109,0.387,-0.006,0.151,0.18,9.81,2.86,6.951,-3.376,9.296,-0.028,7.831,1.979,300,0
2024,Jacob Petersen,TE,Holy Cross,Patriot,0.871,0.871,-0.857,0.759,0.57,1.429,0.84,0.935,37.458,37.458,0,15.182,5.134,18.574,24.373,13.085,300,0
2024,Luke Pecovic,TE,Marist,Pioneer,0.452,0.452,0.268,0.333,1.279,-0.134,0.333,0.572,1.809,1.809,0,0.665,1.279,-0.134,0.665,1.144,300,0
2024,Logan Brabham,QB,Marist,Pioneer,-0.078,-0.041,-0.188,-0.394,0.731,-2.365,-0.111,-0.022,-0.622,-0.245,-0.377,-1.183,2.926,-2.365,-0.556,-0.066,300,0
2024,Reed Dexter,WR,Marist,Pioneer,0.469,0.469,0.07,0.197,0.607,1.937,-0.217,1.842,7.041,7.041,0,0.984,3.034,5.81,-2.169,9.21,300,0
2024,Jackson Willette,TE,Marist,Pioneer,0.438,0.438,0.165,0.218,0.998,-0.026,0.218,0.657,2.626,2.626,0,0.655,1.997,-0.026,0.655,1.971,300,0
2024,Michael Appel Jr.,QB,Valparaiso,Pioneer,-0.332,-0.264,-0.776,-0.54,-0.437,0.049,-0.548,-0.126,-14.956,-10.303,-4.653,-5.396,-7.86,0.777,-12.054,-2.902,300,0
2024,Evan Jernegan,TE,Valparaiso,Pioneer,0.525,0.525,0.051,0.358,0.453,0.644,0.775,0.375,4.197,4.197,0,0.716,0.905,2.576,2.325,1.873,300,0
2024,Barret Labus,RB,Valparaiso,Pioneer,0.509,-0.386,1.403,-0.176,1.117,0.509,-0.386,1.403,1.017,-0.386,1.403,0,0,1.017,-0.386,1.403,300,0
2024,Hal Presley,WR,Baylor,B12,0.869,0.869,-0.013,0.301,1.177,2.002,0.503,1.517,31.298,31.298,0,4.811,18.837,6.006,11.578,19.72,300,0
2024,CJ Rogers,QB,Houston Christian,Southland,0.014,0.113,-0.368,-0.369,-0.242,0.531,-0.424,0.395,0.798,5.214,-4.416,-6.646,-4.602,10.096,-11.457,12.254,300,0
2024,Josh Cameron,WR,Baylor,B12,1.455,1.455,0.015,0.842,1.571,2.386,1.285,2.064,80.005,80.005,0,18.525,25.132,33.409,55.236,24.769,191,0
2024,Gavin Yates,TE,Baylor,B12,0.211,0.211,-0.019,0.162,0.31,0.321,0.162,0.31,1.266,1.266,0,0.646,0.62,0,0.646,0.62,300,0
2024,Simon Romfo,QB,North Dakota,MVFC,0.208,0.211,0.197,0.191,0.02,0.535,0.151,0.305,73.871,58.477,15.394,26.707,2.264,51.88,33.592,40.279,300,0
2024,Gaven Ziebarth,RB,North Dakota,MVFC,0.124,0.539,0.118,0.046,0.042,0.369,0.126,0.115,15.31,1.079,14.231,3.018,1.329,8.866,13.464,1.845,300,0
2024,Jaden Norby,TE,North Dakota,MVFC,0.192,0.192,-0.219,0.885,-0.85,0.824,0.453,-0.85,0.962,0.962,0,1.771,-0.85,0.824,1.812,-0.85,300,0
2024,Nick Kupfer,WR,North Dakota,MVFC,1.298,1.189,3.039,0.606,0.544,2.51,0.833,2.809,22.068,19.029,3.039,4.847,1.632,12.551,10.831,11.237,300,0
2024,Nate DeMontagnac,WR,North Dakota,MVFC,1.151,1.151,0.389,0.725,1.351,1.462,1.009,1.386,18.414,18.414,0,4.347,6.756,7.31,10.095,8.319,300,0
2024,Eli Green,WR,Iowa State,B12,0.757,0.757,0.24,0.556,0.595,2.724,0.556,1.659,8.324,8.324,0,5.006,0.595,2.724,5.006,3.319,300,0
2024,Cole Payton,QB,North Dakota State,MVFC,0.006,-0.363,0.374,-0.011,-0.027,0.458,0.334,-0.688,0.156,-5.08,5.235,-0.103,-0.159,4.576,6.351,-6.196,178,0
2024,Chris Harris,WR,North Dakota State,MVFC,0.999,0.999,-0.044,0.232,0.777,2.055,0.423,1.886,32.981,32.981,0,2.324,10.103,20.554,8.457,24.524,300,0
2024,Barika Kpeenu,RB,North Dakota State,MVFC,0.182,0.289,0.167,0.075,0.224,0.36,0.087,0.52,25.788,4.905,20.883,5.081,12.543,5.395,9.682,16.106,300,0
2024,Truman Werremeyer,FB,North Dakota State,MVFC,0.373,0.373,-0.328,0.238,0.643,0.359,0.324,0.547,3.36,3.36,0,1.43,1.93,0,2.266,1.094,300,0
2024,Bryce Lance,WR,North Dakota State,MVFC,1.258,1.305,0.532,1.248,1.174,1.463,1.188,1.418,103.179,100.517,2.662,43.683,37.557,21.939,67.725,35.454,136,0
2024,Drae McCray,WR,Texas Tech,B12,0.389,0.244,1.986,0.021,0.459,0.617,-0.274,0.721,4.666,2.681,1.986,0.063,2.751,1.852,-1.098,5.764,300,0
2024,Kam Thomas,WR,UTEP,CUSA,0.501,0.731,-0.25,0.194,0.221,1.698,0.177,0.927,25.527,28.528,-3.001,3.68,4.866,16.981,5.122,20.405,300,0
2024,Trey Goodman,WR,UTEP,CUSA,0.542,0.504,1.423,0.392,0.976,0.169,0.515,0.601,26.01,23.164,2.846,10.193,14.635,1.182,16.999,9.011,300,0
2024,Tae Gayden,WR,Austin Peay,UAC,0.497,0.497,0.382,0.497,0.342,0.821,0.497,0.773,0.995,0.995,0,0.995,0,0,0.995,0,300,0
2024,Robert McMinn,WR,Alabama State,SWAC,2.478,3.296,-0.384,0.592,3.342,4.955,-0.027,5.61,22.303,23.071,-0.769,2.368,10.025,9.909,-0.137,22.44,300,0
2024,Damashja Harris,RB,North Texas,AAC,0.314,-0.386,0.436,0.506,0.273,-0.156,0.33,0.278,8.488,-1.542,10.031,7.087,2.181,-0.781,6.264,2.225,300,0
2024,RJ Carver,RB,Lamar,Southland,0.394,1.83,0.274,0.15,0.374,0.931,0.332,0.6,10.241,3.661,6.58,1.797,3.366,3.722,6.641,3.599,300,0
2024,Tony Johnson,WR,Cincinnati,B12,0.914,1.027,-1.853,0.58,1.117,1.383,0.724,1.264,46.637,50.343,-3.706,9.286,23.455,17.98,23.891,22.746,300,0
2024,Zach Hrbacek,RB,Sam Houston,CUSA,-0.402,-0.26,-0.449,-0.149,-0.654,-0.238,-0.149,-0.654,-1.606,-0.26,-1.346,-0.299,-1.308,0,-0.299,-1.308,300,0
2024,Dalton McElyea,QB,Stephen F. Austin,UAC,-0.456,-0.325,-0.456,-0.212,-0.055,-0.701,-0.456,-0.314,-0.913,0,-0.913,-0.212,0,-0.701,-0.913,0,300,0
2024,Jeremiah Noga,WR,Oregon State,PAC,0.898,0.898,-0.009,0.628,0.053,1.371,0.965,0.812,20.656,20.656,0,3.139,0.37,12.337,12.539,8.117,300,0
2024,Trent Walker,WR,Oregon State,PAC,0.835,0.899,-0.356,0.73,0.429,1.465,0.668,1.052,65.137,66.561,-1.424,20.449,12.442,29.305,29.372,35.764,300,0
2024,Bryce Caufield,TE,Oregon State,PAC,1.745,2.013,0.941,1.265,1.53,1.959,1.908,1.255,6.979,6.038,0.941,0,3.06,3.919,5.724,1.255,300,0
2024,Amari Daniels,RB,Texas A&M,SEC,0.147,0.512,0.123,0.042,0.013,0.743,0.153,0.136,20.937,4.607,16.33,1.842,0.76,24.532,14.659,6.278,300,0
2024,Ethan Davies,WR,Virginia,ACC,5.243,5.243,3.784,5.243,4.113,3.676,5.243,3.238,5.243,5.243,0,5.243,0,0,5.243,0,300,0
2024,Henry Rutledge,RB,Charlotte,AAC,0.547,1.039,0.125,0.029,0.146,2.336,0.239,2.243,7.112,6.234,0.877,0.289,0.146,2.336,2.625,4.487,300,0
2024,Henry Rutledge,RB,Charlotte,AAC,0.547,1.039,0.125,0.029,0.146,2.336,0.239,2.243,7.112,6.234,0.877,0.289,0.146,2.336,2.625,4.487,300,0
2024,Ashtyn Hawkins,WR,Baylor,B12,0.782,0.841,-0.211,0.843,1.065,1.01,0.839,0.7,42.236,42.87,-0.633,19.393,24.504,6.057,26.847,15.389,300,0
2024,Caeleb Schlachter,WR,Eastern Kentucky,UAC,1.258,1.258,0.559,1.319,0.614,1.246,0.529,1.623,7.549,7.549,0,1.319,0,6.23,1.058,6.491,300,0
2024,Eric Holley,WR,Toledo,MAC,0.239,0.263,-0.082,0.402,0.831,-0.398,0.351,0.127,3.342,3.424,-0.082,2.01,3.322,-1.989,2.454,0.889,300,0
2024,David Crossan,TE,Army,AAC,3.182,3.182,2.593,2.4,3.182,2.81,3.182,2.714,3.182,3.182,0,0,3.182,0,3.182,0,300,0
2024,Bryson Daily,QB,Army,AAC,0.45,0.471,0.443,0.374,0.295,0.581,0.484,0.361,172.815,46.616,126.199,50.115,38.017,55.804,134.581,38.235,300,0
2024,Simeon Evans,WR,Sam Houston,CUSA,0.665,0.736,-0.05,0.33,0.657,1.495,0.524,0.876,36.563,36.81,-0.248,6.606,13.8,19.43,17.301,19.262,300,0
2024,Danny Joiner,TE,Southeast Missouri State,Big South-OVC,-0.134,-0.134,-0.279,0.077,0.042,-0.346,0.077,-0.346,-0.268,-0.268,0,0.077,0,-0.346,0.077,-0.346,300,0
2024,Casey Reynolds,WR,Army,AAC,1.587,1.587,0.614,1.916,0.942,1.578,2.031,1.302,36.507,36.507,0,13.413,6.594,11.046,18.277,18.231,300,0
2024,Cam Schurr,WR,Army,AAC,1.06,1.06,0.523,0.621,1.034,1.525,0.511,1.609,6.359,6.359,0,1.242,2.067,3.049,1.533,4.826,300,0
2024,Miles Stewart,RB,Army,AAC,0.459,1.482,-0.307,0.387,0.008,1.653,0.387,0.556,3.215,4.445,-1.229,1.546,0.016,1.653,1.546,1.669,300,0
2024,Jacoby Boykins,WR,Abilene Christian,UAC,1.75,1.75,1.285,1.141,1.75,1.705,1.377,1.75,1.75,1.75,0,0,1.75,0,0,1.75,300,0
2024,Reagan Ealy,WR,Arkansas State,SBC,1.048,1.048,0.123,0.32,1.239,2.312,0.508,1.804,25.149,25.149,0,3.84,7.437,13.873,7.111,18.038,300,0
2024,Bradley West,WR,Morehead State,Pioneer,1.563,1.563,0.813,0.521,1.479,2.084,0.873,2.252,9.376,9.376,0,1.041,0,8.335,2.619,6.756,300,0
2024,Tadd Barr,WR,Buffalo,MAC,1.375,1.375,0.816,1.375,1.006,1.486,1.375,1.268,6.875,6.875,0,6.875,0,0,6.875,0,300,0
2024,Finn Hogan,WR,Bowling Green,MAC,0.918,0.918,0.098,0.547,0.235,1.716,0.547,1.154,16.519,16.519,0,3.828,1.175,8.579,3.828,12.691,300,0
2024,Brian Shane,TE,Miami (OH),MAC,1.306,1.306,1.031,1.114,1.053,1.267,1.306,1.163,1.306,1.306,0,0,0,0,1.306,0,300,0
2024,Cole Mitchell,TE,Robert Morris,NEC,1.067,1.067,0.63,0.985,0.624,1.935,0.926,1.278,10.669,10.669,0,4.927,1.872,3.87,5.558,5.111,300,0
2024,Will Kacmarek,TE,Ohio State,Big Ten,1.007,1.007,0.626,1.061,0.687,1.54,1.221,0.687,5.037,5.037,0,2.122,1.375,1.54,3.662,1.375,87,0
2024,Nolan McCormick,RB,Ohio,MAC,0.265,-0.458,0.31,0.095,-0.205,0.972,0.246,0.565,4.5,-0.458,4.958,0.662,-1.023,4.861,3.935,0.565,300,0
2024,Byrum Brown,QB,South Florida,AAC,0.193,0.108,0.423,-0.04,0.177,0.637,0.12,0.287,37.971,15.551,22.42,-3.22,10.796,32.5,13.276,24.695,300,0
2024,P.J. Prioleau,RB,Virginia Tech,ACC,0.07,0.166,0.07,0.136,-0.256,0.396,0.07,0.017,0.141,0,0.141,0,-0.256,0.396,0.141,0,300,0
2024,Jordyn Tyson,WR,Arizona State,B12,1.155,1.24,-1.114,1.221,0.821,1.845,0.896,1.589,95.863,99.205,-3.342,40.296,23.797,35.049,46.617,49.245,8,0
2024,Austin Jarrard,TE,Sacramento State,Big Sky,0.995,0.995,0.44,0.11,1.082,1.437,1.367,0.25,2.984,2.984,0,0.11,0,2.874,2.735,0.25,300,0
2024,Jason Weir,TE,Stonehill,NEC,1.424,1.424,1.159,2.1,0.077,2.771,2.771,0.077,2.848,2.848,0,0,0.077,2.771,2.771,0.077,300,0
2024,Cam Pedro,WR,Southeast Missouri State,Big South-OVC,0.631,0.651,-1.186,0.176,0.751,1.471,0.432,0.955,58.027,59.213,-1.186,6.85,26.293,25,24.6,33.427,300,0
2024,Davis Sherwood,TE,Notre Dame,Ind,-0.247,-0.247,-0.413,-0.239,-0.33,0.088,0.013,-0.247,-0.247,-0.247,0,0,0,0,0,-0.247,300,0
2024,Tae Meadows,RB,Troy,SBC,-0.313,-0.055,-0.313,-0.313,-0.281,-0.046,-0.313,-0.206,-0.626,0,-0.626,-0.626,0,0,-0.626,0,300,0
2024,Blake Bosma,TE,Western Michigan,MAC,0.95,0.933,1.549,1.12,0.817,0.923,0.925,0.99,34.198,32.649,1.549,14.564,12.251,7.383,20.344,13.854,300,0
2024,Cole Speer,WR,Georgia,SEC,2.617,2.617,1.887,1.572,2.617,2.493,1.873,2.617,2.617,2.617,0,0,2.617,0,0,2.617,300,0
2024,Jack Rilling,WR,Marist,Pioneer,0.439,0.439,0.167,0.207,0.7,0.411,0.254,0.588,3.953,3.953,0,0.621,2.099,1.233,1.014,2.939,300,0
2024,Jordan Ford,RB,Georgia State,SBC,0.165,0.958,-0.152,0.281,-0.267,0.606,0.424,-0.12,3.46,5.745,-2.285,1.966,-2.14,3.634,4.665,-1.204,300,0
2024,Juju McDowell,RB,South Carolina,SEC,0.265,0.834,0.158,-0.126,0.361,0.731,0.251,0.302,5.027,2.502,2.525,-1.259,2.527,0.731,3.516,1.511,300,0
2024,Kye Robichaux,RB,Boston College,ACC,0.006,-0.028,0.007,-0.076,0.106,0.49,0.008,-0.013,1.013,-0.252,1.265,-7.719,6.173,8.335,1.27,-0.257,300,0
2024,Alex Williams,TE,Western Illinois,Big South-OVC,-0.155,-0.155,-0.296,0.047,-0.155,-0.028,0.074,-0.155,-0.155,-0.155,0,0,-0.155,0,0,-0.155,300,0
2024,Bryce Damous,TE,UAB,AAC,0.872,0.817,1.854,0.607,1.281,0.282,0.478,1.548,16.569,14.714,1.854,4.857,8.968,0.846,5.736,10.833,300,0
2024,Jostein Clarke,WR,Bethune-Cookman,SWAC,0.491,0.491,0.244,0.457,0.337,1.503,0.696,0.491,1.474,1.474,0,0,0,3.006,0,1.474,300,0
2024,Amin Hassan,RB,Navy,AAC,0.604,0.424,0.681,0.055,0.819,0.663,0.737,0.515,6.038,1.273,4.765,0.111,3.277,2.651,2.946,3.092,300,0
2024,Maquel Haywood,RB,App State,SBC,0.171,0.484,0.136,0.388,-0.423,0.021,0.247,-0.059,3.415,0.968,2.447,3.493,-2.539,0.086,3.708,-0.293,300,0
2024,Thomas Scully,TE,Navy,AAC,3.378,3.378,2.634,2.795,2.612,3.378,2.697,3.378,3.378,3.378,0,0,0,3.378,0,3.378,300,0
2024,Daba Fofana,FB,Navy,AAC,0.013,-0.513,0.023,-0.065,-0.206,0.658,0.015,0.003,0.693,-0.513,1.205,-1.883,-3.702,3.948,0.66,0.033,300,0
2024,Chris Irvin,QB,Western Illinois,Big South-OVC,2.386,2.386,1.547,1.797,1.58,2.695,2.211,2.473,7.157,7.157,0,0,3.159,0,2.211,4.945,300,0
2024,Jake Boust,TE,Fresno State,Mountain West,0.401,0.401,0.245,0.766,0.036,0.433,0.766,0.036,0.802,0.802,0,0.766,0.036,0,0.766,0.036,300,0
2024,Matthew McCallister,WR,McNeese,Southland,1.872,1.872,0.934,2.597,0.642,0.785,2.348,-0.032,9.36,9.36,0,7.79,0,1.57,9.392,-0.032,300,0
2024,Julien Lewis,WR,Grambling,SWAC,0.216,0.379,-0.922,-0.113,1.203,0.393,-0.113,1.203,1.731,2.653,-0.922,-0.675,2.406,0,-0.675,2.406,300,0
2024,Charles Montgomery,WR,Marshall,SBC,0.737,0.936,-0.854,0.826,0.166,1.476,0.495,1.007,26.524,29.939,-3.415,8.264,2.157,17.708,9.399,17.125,300,0
2024,Arthur Rodgers,RB,North Carolina Central,MEAC,0.669,2.125,0.507,0.835,0.178,0.94,0.801,0.537,6.691,2.125,4.567,3.339,0.533,2.819,4.005,2.686,300,0
2024,Xzavior Kautai,TE,North Texas,AAC,1.129,1.129,0.729,0.692,1.176,0.48,1.129,0.991,3.388,3.388,0,0.692,0,0.48,3.388,0,300,0
2024,Andrew Jacobs,WR,Youngstown State,MVFC,0.196,0.196,0.138,0.329,0.063,0.233,0.329,0.063,0.392,0.392,0,0.329,0.063,0,0.329,0.063,300,0
2024,Terron Kellman,RB,Charlotte,AAC,0.341,0.229,0.345,0.02,0.188,1.401,0.045,0.962,11.607,0.229,11.378,0.315,2.251,7.006,1.029,10.579,300,0
2024,Terron Kellman,RB,Charlotte,AAC,0.341,0.229,0.345,0.02,0.188,1.401,0.045,0.962,11.607,0.229,11.378,0.315,2.251,7.006,1.029,10.579,300,0
2024,Jack Shields,QB,Buffalo,MAC,-0.221,-0.157,-0.221,-0.22,-0.224,-0.069,-0.22,-0.224,-0.883,0,-0.883,-0.66,-0.224,0,-0.66,-0.224,300,0
2024,Mike Sharpe II,RB,Arkansas State,SBC,0.683,1.534,0.258,0.487,0.258,1.534,0.654,0.741,2.05,1.534,0.516,0,0.516,1.534,1.309,0.741,300,0
2024,Cash Jones,RB,Georgia,SEC,0.492,0.867,-0.199,0.757,-0.041,0.009,0.644,0.176,18.213,20.799,-2.586,10.597,-0.368,0.088,16.107,2.107,300,0
2024,Mekhi Mews,WR,Houston,B12,0.486,0.557,-0.047,0.61,0.299,0.541,0.542,0.415,16.522,16.709,-0.187,9.148,3.588,3.786,10.295,6.227,300,0
2024,Kobe Paul,WR,Jackson State,SWAC,2.163,2.163,1.261,0.606,2.172,2.552,1.651,2.504,10.814,10.814,0,0.606,0,10.209,3.302,7.513,300,0
2024,Jacob Newell,TE,Akron,MAC,0.45,0.45,-0.363,0.309,0.507,0.556,0.398,0.51,17.547,17.547,0,4.333,7.094,6.12,8.368,9.179,300,0
2024,Bhayshul Tuten,RB,Virginia Tech,ACC,0.227,0.137,0.238,0.066,0.119,1.193,0.209,0.283,46.39,3.016,43.374,7.314,8.349,25.046,32.237,14.154,104,1
2024,Jamison Warren,WR,North Carolina A&T,CAA,1.455,1.517,0.708,1.422,1.342,1.325,1.658,1.219,18.917,18.21,0.708,5.689,6.709,3.974,11.606,7.312,300,0
2024,Nicholas Dobson,TE,North Carolina A&T,CAA,0.136,0.136,-0.284,-0.002,-0.478,0.924,-0.111,0.96,1.774,1.774,0,-0.011,-1.911,3.695,-1.105,2.879,300,0
2024,Sterling Berkhalter,WR,Cincinnati,B12,1.615,1.615,0.921,2.095,1.21,1.317,1.596,1.653,14.534,14.534,0,8.379,4.838,1.317,9.575,4.959,300,0
2024,Nemo Squire,RB,Gardner-Webb,Big South-OVC,-0.427,-0.117,-0.427,-0.427,-0.375,-0.14,-0.427,-0.304,-0.427,0,-0.427,-0.427,0,0,-0.427,0,300,0
2024,Ryan Belk,TE,Yale,Ivy,1.216,1.216,0.734,0.222,1.144,3.204,0.222,3.204,3.648,3.648,0,0.445,0,3.204,0.445,3.204,300,0
2024,Nathan Denney,RB,Yale,Ivy,0.056,0.387,-0.003,-0.165,0.196,0.247,0.006,0.202,3.722,3.865,-0.143,-4.442,5.691,2.474,0.295,3.428,300,0
2024,Luke Foster,TE,Yale,Ivy,1.9,1.9,1.626,1.457,1.533,1.839,1.9,1.679,5.699,5.699,0,2.913,0,0,5.699,0,300,0
2024,Grant Jordan,QB,Yale,Ivy,0.571,0.579,0.547,0.32,0.31,1.118,0.387,0.974,136.557,105.941,30.616,33.602,20.474,67.07,63.484,73.073,300,0
2024,Chase Nenad,WR,Yale,Ivy,0.275,0.275,-0.22,0.134,0.135,1.093,0.195,0.584,9.363,9.363,0,2.416,1.484,5.463,5.277,4.086,300,0
2024,David Pantelis,WR,Yale,Ivy,0.97,0.988,0.617,0.521,0.635,2.087,0.638,1.801,61.132,59.281,1.851,14.077,13.332,25.049,28.712,32.42,300,0
2024,Tre Peterson,RB,Yale,Ivy,0.291,0.22,0.294,0.307,0.366,-0.272,0.432,-0.132,15.13,0.439,14.691,7.061,9.159,-1.09,16.846,-1.716,300,0
2024,Mason Shipp,WR,Yale,Ivy,0.735,0.735,-0.241,0.46,0.212,1.892,0.503,1.216,31.608,31.608,0,8.733,2.75,17.026,14.588,17.02,300,0
2024,Elic Ayomanor,WR,Stanford,ACC,0.962,0.962,-0.181,0.64,0.764,1.429,0.796,1.256,69.282,69.282,0,19.829,16.051,22.862,36.622,32.66,136,1
2024,Jalen Johnson,WR,Grambling,SWAC,1.408,1.609,0.001,-0.166,1.455,1.766,1.001,1.815,11.265,11.263,0.001,-0.166,4.365,7.066,4.004,7.261,300,0
2024,Jayden McGowan,WR,Boston College,ACC,0.404,-0.288,1.442,-2.118,0.949,1.062,-0.584,1.062,2.018,-0.865,2.883,-2.118,0.949,3.186,-1.169,3.186,300,0
2024,Jordan Smith,WR,South Carolina State,MEAC,0.265,0.732,-1.605,0.345,0.74,0.725,0.487,0.265,1.323,2.929,-1.605,0,1.479,1.45,0,1.323,300,0
2024,Joe Crifasi,QB,Central Connecticut,NEC,0.848,0.982,-0.086,0.095,0.63,2.909,0.647,1.184,6.786,6.872,-0.086,0.095,3.783,2.909,3.233,3.553,300,0
2024,Peter Cleary,TE,Central Connecticut,NEC,0.823,0.823,-0.312,0.372,0.282,1.651,0.702,0.964,10.695,10.695,0,0.745,1.693,8.257,4.911,5.784,300,0
2024,Hope Adebayo,RB,St. Thomas (MN),Pioneer,0.269,-0.279,0.308,0.21,0.018,1.068,0.24,0.39,41.205,-2.788,43.993,18.024,0.883,18.158,29.518,11.687,300,0
2024,Andrew McElroy,WR,Northern Illinois,MAC,1.035,1.035,0.128,0.599,1.187,0.883,1.137,0.918,28.986,28.986,0,2.996,10.686,10.595,17.053,11.933,300,0
2024,Shawn Shipman,RB,Western Illinois,Big South-OVC,0.036,0.352,0.036,-0.09,-0.511,2.982,0.095,-0.552,0.395,0,0.395,-0.542,-2.045,2.982,0.947,-0.552,300,0
2024,Landon Reed,RB,St. Thomas (MN),Pioneer,0.09,0.563,-0.478,0.112,-0.586,1.962,0.09,0.251,0.986,3.376,-2.39,0.783,-1.759,1.962,0.986,0,300,0
2024,Aiden Carlson,TE,St. Thomas (MN),Pioneer,0.726,0.726,0.491,0.726,0.586,0.833,0.726,0.724,2.179,2.179,0,2.179,0,0,2.179,0,300,0
2024,AJ Barber,WR,Princeton,Ivy,0.637,0.615,0.961,0.588,0.695,0.359,0.659,0.585,29.935,27.05,2.884,13.529,9.731,3.231,21.741,8.194,300,0
2024,Daemon Dawkins,WR,Arkansas-Pine Bluff,SWAC,1.002,1.118,-0.622,0.37,0.467,3.403,0.344,2.319,15.037,15.659,-0.622,2.961,1.866,10.21,3.444,11.593,300,0
2024,Kevin English,WR,Arkansas-Pine Bluff,SWAC,2.007,2.007,1.399,0.932,2.439,2.651,1.685,2.651,6.021,6.021,0,0.932,2.439,2.651,3.37,2.651,300,0
2024,Elijah Burris,RB,Hampton,CAA,0.072,0.933,0.005,-0.166,0.043,0.928,-0.018,0.398,8.955,8.401,0.554,-9.938,2.083,11.134,-1.779,10.734,300,0
2024,Romon Copeland,WR,Austin Peay,UAC,0.715,0.668,0.874,0.55,0.854,0.809,0.56,1.06,50.743,36.754,13.988,17.046,25.606,8.091,27.425,23.318,300,0
2024,Tyler Thompson,WR,Hampton,CAA,0.189,0.339,-0.111,-0.36,1.286,0.19,0.189,0.655,0.567,0.678,-0.111,-0.719,1.286,0,0.567,0,300,0
2024,Ja'Quan Snipes,RB,Hampton,CAA,0.157,-0.26,0.181,0.019,-0.019,0.892,0.259,-0.178,14.768,-1.299,16.067,0.931,-0.582,10.703,18.675,-3.907,300,0
2024,Tymere Robinson,RB,Hampton,CAA,0.285,1.178,0.244,0.039,0.324,0.629,0.308,0.157,32.26,5.889,26.371,1.9,12.94,13.844,29.588,2.672,300,0
2024,TK Paisant,TE,Hampton,CAA,1.022,1.022,-0.004,0.436,0.148,1.971,0.844,1.164,9.199,9.199,0,0.873,0.443,7.883,3.378,5.821,300,0
2024,Carson Goda,TE,Illinois,Big Ten,0.87,0.87,0.619,1.098,0.708,0.415,1.098,0.415,2.611,2.611,0,2.196,0,0.415,2.196,0.415,300,0
2024,Robert Giaimo,RB,Lindenwood,Big South-OVC,-0.049,-0.445,-0.021,0.118,-0.311,0.199,0.015,-0.277,-2.92,-1.78,-1.14,3.55,-7.464,0.993,0.682,-3.603,300,0
2024,Jeff Caldwell,WR,Lindenwood,Big South-OVC,1.614,1.679,0.431,1.108,1.537,2.459,1.622,1.6,91.98,90.688,1.292,25.484,24.591,41.797,56.783,35.197,300,0
2024,Darrin Fugitt,TE,Lindenwood,Big South-OVC,1.469,1.591,0.133,0.821,1.616,1.905,1.291,1.719,17.634,17.501,0.133,4.103,4.848,5.716,9.037,8.597,300,0
2024,Jordan Riles,WR,Northern Colorado,Big Sky,0.766,0.766,0.376,0.361,0.623,0.111,0.273,0.964,5.365,5.365,0,0,3.117,0.111,0.545,4.819,300,0
2024,Aidan Quinn,TE,Southern Illinois,MVFC,-0.04,-0.04,-0.268,-0.153,0.183,0.186,-0.153,0.186,-0.12,-0.12,0,-0.306,0,0.186,-0.306,0.186,300,0
2024,Savion Sims,WR,Texas Southern,SWAC,2.038,2.038,1.407,1.408,1.599,2.038,1.425,2.038,2.038,2.038,0,0,0,2.038,0,2.038,300,0
2024,Andre Crawley,WR,Morgan State,MEAC,0.858,0.8,1.385,0.242,0.441,2.309,0.199,1.664,17.163,14.393,2.769,1.211,4.407,11.545,2.185,14.977,300,0
2024,Elisha Cummings,RB,Idaho,Big Sky,0.131,0.378,0.105,0.135,0.044,0.122,0.182,0.025,10.897,3.028,7.869,5.122,1.374,1.583,10.212,0.684,300,0
