Season,Player,Position,Position Group,Conference,Overall Pick,Actual Tier Number,Predicted Tier Number,Actual Tier,Predicted Tier,Correct,Ordinal Error,Prob Round 1,Prob Rounds 2-3,Prob Rounds 4-5,Prob Rounds 6-7,Prob Undrafted,Basic Prob Round 1,Basic Prob Rounds 2-3,Basic Prob Rounds 4-5,Basic Prob Rounds 6-7,Basic Prob Undrafted,Actual Target,Cumulative Targets Captured,Percent of Players Reviewed,Percent of Actual Targets Captured
2026,Louis Moore,SAF,Secondary,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.04852353650068903,0.1445025269175284,0.22527280116585474,0.2486347931540147,0.3330663422619131,0.12073303424573494,0.23239992151854733,0.21227476029480574,0.23312041031015496,0.20147187363075703,1,39,34.20195439739413,46.98795180722892
2026,Nate Boerkircher,TE,Skill,SEC,56,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.04866201946932338,0.14483106142770677,0.2255348231597183,0.24857080387174707,0.3324012920715045,0.13689821078159353,0.249830411747329,0.21372380931202878,0.2202821414694044,0.1792654266896443,0,39,34.527687296416936,46.98795180722892
2026,Jimmy Rolder,LB,LB,Big Ten,118,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.04885022153633492,0.14527690034155816,0.22588898076986233,0.248482488628814,0.3315014087234306,0.07342284504900942,0.16614476183724547,0.18926476767186334,0.266965110568324,0.30420251487355776,0,39,34.85342019543974,46.98795180722892
2026,Jackie Marshall,DL,DL,Big 12,184,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.04897974188786601,0.1455832926499505,0.22613142046174214,0.2484208149519716,0.33088473004846974,0.08486639237081721,0.1845114818529246,0.19833054880452172,0.26031856597163705,0.2719730110000994,0,39,35.17915309446254,46.98795180722892
2026,Chase Bisontis,IOL,OL,SEC,34,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.049089236509513474,0.14584203705963364,0.22633555779666356,0.24836811328820574,0.3303650553459836,0.09209245866152632,0.19528837880812988,0.20269448563835574,0.25533424199489974,0.2545904348970883,0,39,35.50488599348534,46.98795180722892
2026,Devin Moore,CB,Secondary,SEC,114,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.049440347032959464,0.1466700414403317,0.2269851298656752,0.24819568294813982,0.3287087987128938,0.10690140677500569,0.2155389590438485,0.20898205913329287,0.2441132482358881,0.22446432681196482,0,39,35.83061889250814,46.98795180722892
2026,Eric Gentry,LB,LB,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.05011641241535699,0.14825710584070528,0.22821454466906696,0.24784930922356924,0.3255626278513015,0.07342284504900942,0.16614476183724547,0.18926476767186334,0.266965110568324,0.30420251487355776,1,40,36.156351791530945,48.19277108433735
2026,Vincent Anthony Jr.,EDGE,DL,ACC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.05041606835533372,0.14895750326952797,0.22875059312024904,0.24768992644975196,0.3241859088051373,0.11111383729844591,0.22087505321080042,0.210218332028494,0.24078902409390068,0.21700375336835898,1,41,36.48208469055375,49.39759036144578
2026,A.J. Haulcy,SAF,Secondary,SEC,78,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.050487817300115936,0.14912492820836315,0.22887814287319933,0.24765124348893536,0.3238578681293862,0.0750290102290721,0.1688227590114298,0.19071515944987555,0.26615535109732474,0.2992777202122978,0,41,36.807817589576544,49.39759036144578
2026,Chris Bell,WR,Skill,ACC,94,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.05183143993801039,0.15224061069513994,0.23121052912010479,0.24689115785202864,0.31782626239471623,0.07570202659170092,0.1699349583730679,0.19130456610919816,0.2658021710939878,0.2972562778320452,0,41,37.13355048859935,49.39759036144578
2026,Joshua Braun,IOL,OL,SEC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.05213100706488473,0.1529302109272102,0.23171623333514307,0.24671282795494986,0.31650972071781214,0.05957282380298592,0.14160902897279748,0.17389701044418485,0.271376058157845,0.35354507862218676,1,42,37.45928338762215,50.602409638554214
2026,Zavion Thomas,WR,Skill,SEC,89,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.052294932136961944,0.15330678858650687,0.23199078646226878,0.24661393475779736,0.31579355805646503,0.09213500895651039,0.1953500384246229,0.2027174261462909,0.2553036365249378,0.254493889947638,0,42,37.785016286644954,50.602409638554214
2026,Collin Wright,CB,Secondary,ACC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.0526495883105497,0.1541196503591297,0.23257957334720436,0.2463968676134089,0.31425432036970735,0.08809027288429311,0.18939534050520324,0.20039550268755335,0.2581513880064333,0.263967495916517,1,43,38.11074918566775,51.80722891566265
2026,Wesley Williams,EDGE,DL,ACC,119,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.05304796038799283,0.15502966001413426,0.23323250136235116,0.24614808360910012,0.3125417946264216,0.11111383729844591,0.22087505321080042,0.210218332028494,0.24078902409390068,0.21700375336835898,0,43,38.43648208469055,51.80722891566265
2026,Kevin Coleman Jr.,WR,Skill,SEC,177,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.05317069048795794,0.15530936694691527,0.23343187146442182,0.24607040306174338,0.3120176680389616,0.09213500895651039,0.1953500384246229,0.2027174261462909,0.2553036365249378,0.254493889947638,0,43,38.762214983713356,51.80722891566265
2026,TJ Hall,CB,Secondary,Big Ten,219,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.05319593544483574,0.15536686345340012,0.23347277724863147,0.24605436488599047,0.3119100589671422,0.112326469638695,0.2223778967820512,0.21053434872584975,0.23982659548696827,0.21493468936643578,0,43,39.08794788273616,51.80722891566265
2026,Olaivavega Ioane,IOL,OL,Big Ten,14,0,3,Round 1,Rounds 6-7,Incorrect,3,0.05376799745051522,0.15666631138314918,0.23439030542409292,0.24568556767937388,0.3094898180628688,0.06276483822422992,0.1475002014871587,0.17793285111029092,0.27085759606443505,0.3409445131138854,0,43,39.413680781758956,51.80722891566265
2026,Malachi Fields,WR,Skill,FBS Independent,74,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.05398638328693277,0.15716064044195593,0.2347358535001009,0.2455421213271513,0.3085750014438591,0.06670160971876539,0.1545676100356313,0.18248411505288206,0.2697627753824428,0.3264838898102784,0,43,39.73941368078176,51.80722891566265
2026,Avery Smith,CB,Secondary,MAC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.054400151272808506,0.15809460487749824,0.23538347950600527,0.2452664285422288,0.3068553358014592,0.09134804861889516,0.19420629759791141,0.2022881401212575,0.2558675947774756,0.2562899188844603,1,44,40.06514657980456,53.01204819277109
2026,Patrick Payton,EDGE,DL,SEC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.05474233077103266,0.15886439181267226,0.2359121258145098,0.2450346591131461,0.3054464924886392,0.13411841491199436,0.2469975020658359,0.21363011082733713,0.22247054271441324,0.18278342948041937,1,45,40.390879478827365,54.21686746987952
2026,Jadarian Price,RB,Skill,FBS Independent,32,0,3,Round 1,Rounds 6-7,Incorrect,3,0.055180453832524894,0.15984661280903306,0.2365799417091845,0.24473305733592282,0.3036599343133347,0.05230299067079555,0.12763455967121073,0.16342712617144575,0.27098800723095273,0.38564731625559523,0,45,40.71661237785016,54.21686746987952
2026,Keyshaun Elliott,LB,LB,Big 12,166,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.055333469556402864,0.16018875763654739,0.23681080266629098,0.24462646880749556,0.3030405013332632,0.055201550457382384,0.13330096405531727,0.16782608364996301,0.2714378252504794,0.37223357658685796,0,45,41.042345276872965,54.21686746987952
2026,Xavier Nwankpa,SAF,Secondary,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.056062299298911496,0.16181206935705772,0.23789374344167558,0.24411015632534372,0.3001217315770115,0.07897964181894929,0.17526865357649102,0.1940258134969366,0.2639755316786127,0.2877503594290104,1,46,41.36807817589577,55.42168674698795
2026,Alan Herron,OT,OL,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.05609389794084661,0.16188221145248238,0.23794007658588265,0.2440874563649112,0.2999963576558772,0.18781193522965814,0.2911803990110191,0.20762557121705905,0.1830852163788208,0.13029687816344293,1,47,41.69381107491857,56.62650602409639
2026,Deven Eastern,DL,DL,Big Ten,242,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.056690101788291716,0.16320197603042141,0.23880478371386052,0.24365440782066322,0.2976487306467631,0.11172176166091564,0.22163030652767146,0.21037892165158434,0.2403067821748459,0.21596222798498266,0,47,42.01954397394137,56.62650602409639
2026,Gary Smith III,DL,DL,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.056842393901922285,0.1635379743951305,0.23902278668983074,0.24354237419136032,0.2970544708217562,0.11172176166091564,0.22163030652767146,0.21037892165158434,0.2403067821748459,0.21596222798498266,1,48,42.34527687296417,57.831325301204814
2026,Jonah Coleman,RB,Skill,Big Ten,108,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.057141561541112766,0.16419670086249682,0.2394476657809806,0.24332065584356877,0.29589341597184105,0.076510560798071,0.17126340720812122,0.19199862729660194,0.26536759421013584,0.29485981048707,0,48,42.671009771986974,57.831325301204814
2026,Pat Coogan,IOL,OL,Big Ten,194,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.05720029001776112,0.16432580791604887,0.23953054973780227,0.24327687981895885,0.2956664725094289,0.09684748850066503,0.20205211882582008,0.20507320671691298,0.25184268675237786,0.24418449920422403,0,48,42.99674267100978,57.831325301204814
2026,Latrell McCutchin,CB,Secondary,Big 12,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.057605311306429326,0.1652143671978224,0.24009752334877243,0.2429727749360821,0.29411002321089375,0.08533970731844533,0.1852362767391333,0.19864614886398912,0.2600068556143705,0.2707710114640618,1,49,43.32247557003257,59.036144578313255
2026,Cameron Ball,DL,DL,SEC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.0577075298315095,0.16543811632825817,0.2402393419935443,0.24289542592071434,0.2937195859259737,0.10632240638546599,0.2147912952177779,0.2087946847525471,0.24456727732879113,0.2255243363154179,1,50,43.648208469055376,60.24096385542169
2026,Jack Pyburn,EDGE,DL,SEC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.058128197086491494,0.16635679589441882,0.24081762354376754,0.2425746213190214,0.29212276215630073,0.13411841491199436,0.2469975020658359,0.21363011082733713,0.22247054271441324,0.18278342948041937,1,51,43.97394136807817,61.44578313253012
2026,Jaeden Roberts,IOL,OL,SEC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.058328455197126546,0.166792929917691,0.24108990664364333,0.2424205236522523,0.2913681845892868,0.09209245866152632,0.19528837880812988,0.20269448563835574,0.25533424199489974,0.2545904348970883,1,52,44.299674267100976,62.65060240963856
2026,Caleb Douglas,WR,Skill,Big 12,75,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.05865163399544885,0.16749513707660316,0.2415252645932564,0.24217000760283297,0.2901579567318586,0.1124278295241198,0.22250284943596738,0.21055998355139843,0.23974606205977878,0.21476327542873563,0,52,44.62540716612378,62.65060240963856
2026,Markel Bell,OT,OL,ACC,68,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.058787503159467236,0.16778975529988333,0.24170680927458488,0.24206402295636692,0.28965190930969764,0.15004155172220018,0.2623555734326271,0.21343330583152909,0.21011332253987636,0.16405624647376726,0,52,44.951140065146575,62.65060240963856
2026,Zakee Wheatley,SAF,Secondary,Big Ten,151,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.059424226715316594,0.1691657071187339,0.24254597664889757,0.24156225524732394,0.287301834269728,0.07897964181894929,0.17526865357649102,0.1940258134969366,0.2639755316786127,0.2877503594290104,0,52,45.27687296416938,62.65060240963856
2026,Kendal Daniels,LB,LB,SEC,134,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.05999378624712834,0.17038995657559475,0.24328061463054354,0.2411065458902678,0.28522909665646556,0.10716113642250392,0.21587322202043463,0.2090647082855986,0.24390932055859094,0.22399161271287193,0,52,45.60260586319218,62.65060240963856
2026,Matthew Hibner,TE,Skill,ACC,133,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.06032374071140609,0.17109636137462225,0.24369938150111112,0.2408396951593747,0.28404082125348584,0.07402330554993863,0.1671498517946078,0.1898142932051375,0.2666680023387004,0.3023445471116156,0,52,45.928338762214985,62.65060240963856
2026,Caden Curry,EDGE,DL,Big Ten,214,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.060774696315002256,0.17205848538197038,0.2442637258378843,0.2404717191683901,0.28243137329675294,0.20773308921156763,0.302656996892136,0.20261033314136923,0.1702918004175804,0.11670778033734674,0,52,46.25407166123778,62.65060240963856
2026,Rahsul Faison,RB,Skill,SEC,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.0614986276508983,0.17359499320442243,0.24515064044716542,0.23987341670810974,0.2798823219894041,0.0726736895379532,0.1648841620655893,0.1885667430225593,0.2673260071142562,0.306549398259642,1,53,46.579804560260584,63.85542168674698
2026,Tyler Onyedim,DL,DL,SEC,66,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.061636649473798044,0.1738868207556483,0.24531710400046539,0.23975832291292837,0.2794011028571599,0.16001939217065178,0.27095588504505996,0.21251875413541943,0.2026331659391477,0.15387280270972115,0,53,46.90553745928339,63.85542168674698
2026,Bishop Fitzgerald,SAF,Secondary,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.061660332830439334,0.17393685999526076,0.24534558366496786,0.23973854162443065,0.2793186818849014,0.07897964181894929,0.17526865357649102,0.1940258134969366,0.2639755316786127,0.2877503594290104,1,54,47.23127035830619,65.06024096385542
2026,Aidan Hubbard,EDGE,DL,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.06220431808134684,0.17508333094253425,0.2459930017959954,0.23928163695441051,0.277437712225713,0.140707084488657,0.25360578095570374,0.21375934298220872,0.21730288317815027,0.17462490839528022,1,55,47.55700325732899,66.26506024096386
2026,Anthony Lucas,EDGE,DL,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.06258895144527063,0.1758906338493644,0.24644304690180335,0.2389557047707358,0.2761216630328258,0.140707084488657,0.25360578095570374,0.21375934298220872,0.21730288317815027,0.17462490839528022,1,56,47.88273615635179,67.46987951807229
2026,Will Kacmarek,TE,Skill,Big Ten,87,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.06259470325440916,0.1759026854009835,0.24644972874148074,0.23895081318796058,0.276102069415166,0.14360079243873483,0.25639351781633246,0.213718531916472,0.21505612803281715,0.17123102979564353,0,56,48.20846905537459,67.46987951807229
2026,Carnell Tate,WR,Skill,Big Ten,4,0,3,Round 1,Rounds 6-7,Incorrect,3,0.06269803159658267,0.1761190808778948,0.2465695240595315,0.23886285126184542,0.2757505122041456,0.14660758642322802,0.25921802936348565,0.21361759739538583,0.21273824772562022,0.16781853909228028,0,56,48.534201954397396,67.46987951807229
2026,Germie Bernard,WR,Skill,SEC,47,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.06282620213846483,0.1763872271128139,0.24671748866150317,0.23875351368194214,0.27531556840527593,0.13978757003711936,0.252705472681068,0.2137602651592284,0.21801992437953244,0.17572676774305174,0,56,48.85993485342019,67.46987951807229
2026,DeShon Singleton,SAF,Secondary,Big Ten,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.06349034109231046,0.177771810912853,0.2474730776200299,0.23818301848374668,0.27308175189106,0.07897964181894929,0.17526865357649102,0.1940258134969366,0.2639755316786127,0.2877503594290104,1,57,49.185667752442995,68.67469879518072
2026,Adam Randall,RB,Skill,ACC,174,3,3,Rounds 6-7,Rounds 6-7,Correct,0,0.06372829196199162,0.17826590788072774,0.2477393007434267,0.23797705565214466,0.27228944376170927,0.05948435329121413,0.14144366008187853,0.17378051939814418,0.27138513606936054,0.3539063311594026,0,57,49.5114006514658,68.67469879518072
2026,Sam Roush,TE,Skill,ACC,69,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.06390332795512745,0.17862870014241172,0.24793363527627724,0.23782503920538128,0.2717092974208023,0.07402330554993863,0.1671498517946078,0.1898142932051375,0.2666680023387004,0.3023445471116156,0,57,49.8371335504886,68.67469879518072
2026,Kyle Louis,LB,LB,ACC,138,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.06412361120826549,0.17908447666266564,0.24817641089617187,0.23763312166115713,0.2709823795717399,0.05704131796309626,0.13683200232386783,0.17046096242506953,0.2715119642784237,0.36415375300954267,0,57,50.1628664495114,68.67469879518072
2026,Jeff Caldwell,WR,Skill,Big 12,300,4,3,Undrafted,Rounds 6-7,Incorrect,1,0.06433551255002999,0.17952207239855217,0.2484080713966783,0.23744788182162208,0.27028646183311744,0.07330718096218752,0.1659506147111163,0.18915790202292046,0.2670215480615786,0.30456275424219714,1,58,50.4885993485342,69.87951807228916
2026,Gennings Dunker,IOL,OL,Big Ten,96,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.06439175050638164,0.17963807112588015,0.2484692455978805,0.23739861826915115,0.27010231450070654,0.06276483822422992,0.1475002014871587,0.17793285111029092,0.27085759606443505,0.3409445131138854,0,58,50.814332247557005,69.87951807228916
2026,Tacario Davis,CB,Secondary,Big Ten,72,1,3,Rounds 2-3,Rounds 6-7,Incorrect,2,0.06543740997081199,0.18178440207048274,0.24958344487252904,0.23647516786110317,0.26671957522507306,0.112326469638695,0.2223778967820512,0.21053434872584975,0.23982659548696827,0.21493468936643578,0,58,51.14006514657981,69.87951807228916
2026,Genesis Smith,SAF,Secondary,Big 12,131,2,3,Rounds 4-5,Rounds 6-7,Incorrect,1,0.06620377482162366,0.18334487811966205,0.2503724933827478,0.23578983967081008,0.26428901400515636,0.05946782703536601,0.1414127566522563,0.173758730576315,0.2713867984436595,0.3539738872924032,0,58,51.465798045602604,69.87951807228916
2026,Antonio Williams,WR,Skill,ACC,71,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.06730369399196623,0.18556611496796216,0.2514652876574579,0.23479465675944722,0.2608702466231665,0.07570202659170092,0.1699349583730679,0.19130456610919816,0.2658021710939878,0.2972562778320452,0,58,51.79153094462541,69.87951807228916
2026,Omar Cooper Jr.,WR,Skill,Big Ten,30,0,2,Round 1,Rounds 4-5,Incorrect,2,0.0673974983080105,0.1857545493231934,0.2515563571554199,0.2347091898967575,0.2605824053166187,0.14660758642322802,0.25921802936348565,0.21361759739538583,0.21273824772562022,0.16781853909228028,0,58,52.11726384364821,69.87951807228916
2026,Denzel Boston,WR,Skill,Big Ten,39,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.06812508752090614,0.1872108297302258,0.2522515724259212,0.23404327834586325,0.2583692319770836,0.09689200133921548,0.20211424024095676,0.20509376406931473,0.2518093861760268,0.24409060817448625,0,58,52.44299674267101,69.87951807228916
2026,Jaren Kanak,TE,Skill,SEC,225,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.06895258307382,0.18885571178686805,0.25301856297993425,0.23327981246471818,0.2558933296946595,0.13689821078159353,0.249830411747329,0.21372380931202878,0.2202821414694044,0.1792654266896443,0,58,52.76872964169381,69.87951807228916
2026,Robert Spears-Jennings,SAF,Secondary,SEC,224,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.06905081950614651,0.18905018547391228,0.25310796691922616,0.2331887674074321,0.25560226069328296,0.11495453639528426,0.2255848046687131,0.21116102911730011,0.2377349266283193,0.21056470319038323,0,58,53.09446254071661,69.87951807228916
2026,Jack Kelly,LB,LB,Big 12,193,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.06955050229063951,0.1900367679144837,0.2535573710108013,0.2327243783285008,0.2541309804555747,0.055201550457382384,0.13330096405531727,0.16782608364996301,0.2714378252504794,0.37223357658685796,0,58,53.420195439739416,69.87951807228916
2026,Justin Jefferson,LB,LB,SEC,149,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.06955864595144284,0.1900528107790504,0.25356462155885195,0.23271679243230303,0.2541071292783518,0.10716113642250392,0.21587322202043463,0.2090647082855986,0.24390932055859094,0.22399161271287193,0,58,53.74592833876222,69.87951807228916
2026,J. Michael Sturdivant,WR,Skill,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.06984275879875602,0.19061178438173637,0.2538161065986813,0.23245179762971568,0.2532775525911106,0.09213500895651039,0.1953500384246229,0.2027174261462909,0.2553036365249378,0.254493889947638,1,59,54.071661237785015,71.08433734939759
2026,Malachi Lawrence,EDGE,DL,Big 12,23,0,2,Round 1,Rounds 4-5,Incorrect,2,0.06994085761916906,0.19080446109001836,0.25390227847381747,0.23236014792305082,0.2529922548939443,0.10772930239159804,0.21660200770626015,0.20924250084399687,0.24346269079071137,0.22296349826743356,0,59,54.39739413680782,71.08433734939759
2026,Tim Keenan,DL,DL,SEC,232,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.07118470047630955,0.19323304350367354,0.2549658753082462,0.23119167343546176,0.24942470727630894,0.16001939217065178,0.27095588504505996,0.21251875413541943,0.2026331659391477,0.15387280270972115,0,59,54.72312703583062,71.08433734939759
2026,Zachariah Branch,WR,Skill,SEC,79,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.07140290623495928,0.1936563355199018,0.2551469896030475,0.23098553037115566,0.2488082382709358,0.13978757003711936,0.252705472681068,0.2137602651592284,0.21801992437953244,0.17572676774305174,0,59,55.048859934853425,71.08433734939759
2026,Marlin Klein,TE,Skill,Big Ten,59,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.07175371012590864,0.19433513920222084,0.25543479314798023,0.23065343987639764,0.24782291764749265,0.094791574854188,0.19915890745858866,0.20408974711978595,0.2533690260905102,0.2485907444769272,0,59,55.37459283387622,71.08433734939759
2026,J.C. Davis,OT,OL,Big Ten,192,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.07204967543724582,0.19490619270098053,0.2556743996581786,0.23037263128358354,0.24699710092001148,0.18781193522965814,0.2911803990110191,0.20762557121705905,0.1830852163788208,0.13029687816344293,0,59,55.700325732899024,71.08433734939759
2026,Andre Fuller,CB,Secondary,MAC,236,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.07245697584941044,0.19568961963175022,0.25599938559913454,0.22998528069090818,0.24586873822879662,0.09134804861889516,0.19420629759791141,0.2022881401212575,0.2558675947774756,0.2562899188844603,0,59,56.02605863192183,71.08433734939759
2026,George Gumbs Jr.,EDGE,DL,SEC,156,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.07254232592128511,0.19585342942787037,0.25606679341166527,0.2299039816684585,0.24563346957072074,0.13411841491199436,0.2469975020658359,0.21363011082733713,0.22247054271441324,0.18278342948041937,0,59,56.35179153094463,71.08433734939759
2026,Domani Jackson,CB,Secondary,SEC,201,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.07288652039447059,0.19651277625402502,0.25633621168718435,0.2295756832074033,0.24468880845691676,0.16083818302728695,0.2716285087054373,0.21242070578654731,0.2020296000442695,0.1530830024364589,0,59,56.67752442996743,71.08433734939759
2026,Chandler Rivers,CB,Secondary,ACC,162,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.0740104112698328,0.19865178297202893,0.2571892935697974,0.22849906655438246,0.2416494456339584,0.08809027288429311,0.18939534050520324,0.20039550268755335,0.2581513880064333,0.263967495916517,0,59,57.00325732899023,71.08433734939759
2026,Diego Pavia,QB,Skill,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.07401664492926219,0.1986635876867225,0.25719391287195575,0.2284930764727181,0.24163277803934147,0.1497773385086595,0.2621174660850274,0.21345000395825803,0.21031441193061196,0.16434077951744308,1,60,57.32899022801303,72.28915662650603
2026,Drew Shelton,OT,OL,Big Ten,112,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.07422103814411635,0.1990502873467997,0.2573446950441842,0.22829656216559935,0.2410874172993004,0.18781193522965814,0.2911803990110191,0.20762557121705905,0.1830852163788208,0.13029687816344293,0,60,57.65472312703584,72.28915662650603
2026,RJ Maryland,TE,Skill,ACC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.0747675704472395,0.20008086080900586,0.25774144967652535,0.227770103399905,0.2396400156673243,0.07402330554993863,0.1671498517946078,0.1898142932051375,0.2666680023387004,0.3023445471116156,1,61,57.98045602605863,73.49397590361446
2026,Max Iheanachor,OT,OL,Big 12,21,0,2,Round 1,Rounds 4-5,Incorrect,2,0.0762530694406092,0.20285691934214087,0.25877348452562443,0.22633253437293344,0.23578399231869207,0.14566558846180833,0.25834096928220684,0.21365544768756972,0.21346251568248176,0.16887547888593335,0,61,58.306188925081436,73.49397590361446
2026,Dallen Bentley,TE,Skill,Big 12,256,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.07781365950333177,0.20573420750514362,0.259786892436831,0.2248134821659319,0.2318517583887617,0.0716774482165911,0.16319635152124162,0.18761680178769777,0.2677884281680423,0.3097209703064272,0,61,58.63192182410424,73.49397590361446
2026,Mason Reiger,EDGE,DL,Big Ten,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.07824866900408421,0.20652917354059536,0.26005682894001797,0.22438871247903136,0.2307766160362711,0.140707084488657,0.25360578095570374,0.21375934298220872,0.21730288317815027,0.17462490839528022,1,62,58.95765472312704,74.69879518072288
2026,Tyreak Sapp,EDGE,DL,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.07825319579387907,0.20653742999608476,0.26005960967916997,0.22438428951682854,0.23076547501403766,0.13411841491199436,0.2469975020658359,0.21363011082733713,0.22247054271441324,0.18278342948041937,1,63,59.28338762214984,75.90361445783132
2026,Mike Washington,RB,Skill,SEC,122,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.07827280346481902,0.20657318878962339,0.26007164768026747,0.22436513094104837,0.23071722912424175,0.0726736895379532,0.1648841620655893,0.1885667430225593,0.2673260071142562,0.306549398259642,0,63,59.60912052117264,75.90361445783132
2026,Jalon Kilgore,SAF,Secondary,SEC,167,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.07911414731813186,0.20810171739754751,0.26057800875033577,0.22354214163310782,0.22866398490087703,0.0750290102290721,0.1688227590114298,0.19071515944987555,0.26615535109732474,0.2992777202122978,0,63,59.934853420195445,75.90361445783132
2026,Justin Joly,TE,Skill,ACC,152,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.07946412937371386,0.2087342031649627,0.2607828471529725,0.2231993077640103,0.22781951254434063,0.07402330554993863,0.1671498517946078,0.1898142932051375,0.2666680023387004,0.3023445471116156,0,63,60.26058631921825,75.90361445783132
2026,Nick Barrett,DL,DL,SEC,145,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.07989665108501447,0.20951314639522234,0.26103135304196207,0.22277526739934805,0.22678358207845306,0.10632240638546599,0.2147912952177779,0.2087946847525471,0.24456727732879113,0.2255243363154179,0,63,60.586319218241044,75.90361445783132
2026,Seth McGowan,RB,Skill,SEC,237,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.0801320740424949,0.2099358732670491,0.2611644776270988,0.2225443090752176,0.22622326598813958,0.0726736895379532,0.1648841620655893,0.1885667430225593,0.2673260071142562,0.306549398259642,0,63,60.91205211726385,75.90361445783132
